recommendation_id,game,playtime_at_review_hours,game_q75,high_playtime,review_word_count,log_review_words,combat,challenge,progression,exploration,narrative,immersion,steam_purchase,received_for_free
214186994,Hogwarts Legacy,51.7333,71.8,0,198,5.293304825,0,0,0,1,1,0,1,0
214186216,Hogwarts Legacy,38,71.8,0,16,2.833213344,0,0,0,0,0,0,1,0
214182607,Hogwarts Legacy,8.25,71.8,0,116,4.762173935,0,0,0,0,1,0,0,0
214182059,Hogwarts Legacy,52.2167,71.8,0,18,2.944438979,0,0,0,0,0,0,1,0
214174927,Hogwarts Legacy,41.6167,71.8,0,18,2.944438979,1,0,1,0,1,0,1,0
214173256,Hogwarts Legacy,9.5667,71.8,0,15,2.772588722,0,0,0,1,0,0,1,0
214172064,Hogwarts Legacy,3.6333,71.8,0,13,2.63905733,0,0,0,0,0,1,1,0
214171446,Hogwarts Legacy,54.8167,71.8,0,12,2.564949357,0,0,0,0,0,0,0,0
214167718,Hogwarts Legacy,4.8667,71.8,0,12,2.564949357,0,0,0,0,1,0,1,0
214165434,Hogwarts Legacy,28.35,71.8,0,43,3.784189634,0,0,0,0,1,0,1,0
214165272,Hogwarts Legacy,84.6333,71.8,1,650,6.478509642,1,0,1,1,1,1,1,0
214164714,Hogwarts Legacy,6.2667,71.8,0,65,4.189654742,0,0,0,0,1,0,0,0
214164005,Hogwarts Legacy,7.9667,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
214163963,Hogwarts Legacy,3.4167,71.8,0,11,2.48490665,0,0,0,0,0,0,1,0
214163248,Hogwarts Legacy,7.6833,71.8,0,11,2.48490665,0,0,0,0,0,0,1,0
214162184,Hogwarts Legacy,87.4,71.8,1,35,3.583518938,0,0,0,1,1,0,1,0
214155290,Hogwarts Legacy,53.25,71.8,0,21,3.091042453,0,0,0,0,1,0,1,0
214152011,Hogwarts Legacy,137.0167,71.8,1,48,3.891820298,0,0,0,1,0,0,0,0
214142557,Hogwarts Legacy,95.55,71.8,1,19,2.995732274,0,0,0,0,0,0,1,0
214135385,Hogwarts Legacy,58.5,71.8,0,33,3.526360525,0,0,0,0,0,0,1,0
214133810,Hogwarts Legacy,8.45,71.8,0,59,4.094344562,0,1,0,0,1,0,1,0
214133659,Hogwarts Legacy,3.9333,71.8,0,16,2.833213344,0,0,0,0,1,0,1,0
214132105,Hogwarts Legacy,67.7,71.8,0,17,2.890371758,0,0,0,1,1,0,1,0
214130958,Hogwarts Legacy,2.15,71.8,0,93,4.543294782,0,0,0,0,0,0,1,0
214125485,Hogwarts Legacy,7.5667,71.8,0,31,3.465735903,1,0,0,1,0,0,1,0
214125023,Hogwarts Legacy,76.5333,71.8,1,42,3.761200116,0,0,0,0,0,0,0,0
214124915,Hogwarts Legacy,129.95,71.8,1,28,3.36729583,0,0,1,1,1,1,1,0
214124315,Hogwarts Legacy,7.9,71.8,0,19,2.995732274,0,0,0,0,1,0,1,0
214123200,Hogwarts Legacy,41.7833,71.8,0,95,4.564348191,1,1,0,0,1,0,1,0
214116945,Hogwarts Legacy,45.85,71.8,0,11,2.48490665,0,0,0,0,1,0,1,0
214115732,Hogwarts Legacy,7.5,71.8,0,27,3.33220451,0,0,0,0,0,0,1,0
214113133,Hogwarts Legacy,84.6,71.8,1,55,4.025351691,1,0,0,1,1,0,1,0
214112516,Hogwarts Legacy,23.95,71.8,0,17,2.890371758,0,0,0,0,0,0,1,0
214112003,Hogwarts Legacy,69.7,71.8,0,21,3.091042453,0,0,0,0,1,0,1,0
214110939,Hogwarts Legacy,11.1833,71.8,0,13,2.63905733,0,0,0,0,1,0,1,0
214108091,Hogwarts Legacy,56.6333,71.8,0,23,3.17805383,0,0,0,0,1,0,1,0
214104511,Hogwarts Legacy,41.6833,71.8,0,69,4.248495242,0,0,0,0,0,0,0,0
214102568,Hogwarts Legacy,1.4167,71.8,0,111,4.718498871,1,0,0,1,1,1,1,0
214101253,Hogwarts Legacy,65.9167,71.8,0,13,2.63905733,0,0,0,0,1,0,1,0
214084864,Hogwarts Legacy,130.7667,71.8,1,520,6.255750042,1,1,1,1,1,1,1,0
214084586,Hogwarts Legacy,1.35,71.8,0,68,4.234106505,0,0,0,1,0,0,1,0
214083947,Hogwarts Legacy,30.5833,71.8,0,18,2.944438979,0,0,0,0,0,0,0,0
214081236,Hogwarts Legacy,109.5833,71.8,1,23,3.17805383,0,0,0,0,0,0,0,0
214066139,Hogwarts Legacy,5.7333,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
214064643,Hogwarts Legacy,62,71.8,0,28,3.36729583,0,0,0,0,1,0,1,0
214064278,Hogwarts Legacy,41.95,71.8,0,62,4.143134726,0,0,0,0,1,0,1,0
214064235,Hogwarts Legacy,78.5167,71.8,1,61,4.127134385,0,1,0,0,1,0,1,0
214064058,Hogwarts Legacy,37.3833,71.8,0,21,3.091042453,0,0,0,0,0,0,1,0
214062177,Hogwarts Legacy,4.1833,71.8,0,56,4.043051268,0,0,0,0,0,0,1,0
214060868,Hogwarts Legacy,13.7,71.8,0,53,3.988984047,0,0,0,0,0,0,1,0
214060155,Hogwarts Legacy,73.9167,71.8,1,21,3.091042453,0,0,1,0,0,0,1,0
214054403,Hogwarts Legacy,5.6667,71.8,0,26,3.295836866,0,0,0,1,1,0,1,0
214053184,Hogwarts Legacy,268.7333,71.8,1,14,2.708050201,0,0,0,0,0,0,1,0
214051181,Hogwarts Legacy,12.7833,71.8,0,11,2.48490665,0,0,0,0,0,0,0,0
214047181,Hogwarts Legacy,3.1667,71.8,0,14,2.708050201,0,0,0,0,1,0,1,0
214046173,Hogwarts Legacy,5.15,71.8,0,30,3.433987204,0,0,0,0,0,0,1,0
214042077,Hogwarts Legacy,9.65,71.8,0,14,2.708050201,0,0,0,0,1,0,1,0
214038418,Hogwarts Legacy,46.6167,71.8,0,24,3.218875825,0,0,0,0,0,0,1,0
214036214,Hogwarts Legacy,48.3,71.8,0,50,3.931825633,0,0,0,1,1,0,1,0
214034408,Hogwarts Legacy,10.05,71.8,0,39,3.688879454,1,0,0,0,1,0,1,0
214033557,Hogwarts Legacy,33.35,71.8,0,15,2.772588722,1,0,0,0,1,0,1,0
214028590,Hogwarts Legacy,4.6167,71.8,0,17,2.890371758,0,0,0,0,0,0,1,0
214027712,Hogwarts Legacy,70.8333,71.8,0,47,3.871201011,0,0,0,0,0,0,1,0
214025891,Hogwarts Legacy,22.3333,71.8,0,17,2.890371758,0,1,0,0,1,0,1,0
214024060,Hogwarts Legacy,19.55,71.8,0,15,2.772588722,0,0,0,1,0,1,1,0
214021030,Hogwarts Legacy,50.1167,71.8,0,106,4.672828834,0,0,0,0,1,0,1,0
214020048,Hogwarts Legacy,68.7167,71.8,0,231,5.446737372,0,0,0,1,1,1,0,0
214019887,Hogwarts Legacy,121.2167,71.8,1,53,3.988984047,1,0,0,1,0,0,1,0
214012575,Hogwarts Legacy,239.45,71.8,1,127,4.852030264,0,1,0,0,0,0,1,0
214012203,Hogwarts Legacy,41.0667,71.8,0,27,3.33220451,0,0,0,1,1,0,1,0
214008936,Hogwarts Legacy,95.3333,71.8,1,26,3.295836866,0,0,0,0,1,0,1,0
214008076,Hogwarts Legacy,27.9667,71.8,0,186,5.231108617,1,0,1,1,1,0,0,0
214002609,Hogwarts Legacy,3.1667,71.8,0,48,3.891820298,0,0,0,0,1,0,1,0
213998923,Hogwarts Legacy,27.0167,71.8,0,15,2.772588722,0,0,0,1,0,0,1,0
213996098,Hogwarts Legacy,10.35,71.8,0,16,2.833213344,0,0,0,0,0,0,0,0
213990190,Hogwarts Legacy,0.5,71.8,0,49,3.912023005,0,0,0,0,1,0,1,0
213988656,Hogwarts Legacy,21.9333,71.8,0,55,4.025351691,0,0,0,0,0,0,1,0
213981857,Hogwarts Legacy,12.2167,71.8,0,26,3.295836866,0,0,0,0,0,0,1,0
213977918,Hogwarts Legacy,129.2667,71.8,1,119,4.787491743,0,1,0,0,1,1,1,0
213964860,Hogwarts Legacy,62.3167,71.8,0,16,2.833213344,0,0,0,0,0,0,1,0
213964398,Hogwarts Legacy,14.1833,71.8,0,15,2.772588722,1,0,0,0,1,0,0,0
213963941,Hogwarts Legacy,4.1,71.8,0,40,3.713572067,0,0,0,1,1,0,1,0
213962057,Hogwarts Legacy,93.6167,71.8,1,89,4.49980967,0,0,0,0,1,1,0,0
213960793,Hogwarts Legacy,49.55,71.8,0,134,4.905274778,1,0,1,1,1,0,1,0
213959589,Hogwarts Legacy,15.5333,71.8,0,118,4.779123493,0,1,0,1,1,0,1,0
213955412,Hogwarts Legacy,5.8167,71.8,0,104,4.65396035,1,0,1,0,1,1,0,0
213954739,Hogwarts Legacy,35.15,71.8,0,41,3.737669618,0,0,0,0,1,0,0,0
213954596,Hogwarts Legacy,18.7333,71.8,0,21,3.091042453,0,0,0,0,0,0,1,0
213953492,Hogwarts Legacy,74.6667,71.8,1,11,2.48490665,1,0,0,0,0,0,0,0
213951482,Hogwarts Legacy,9.95,71.8,0,15,2.772588722,0,0,0,0,0,0,0,0
213951445,Hogwarts Legacy,9.1,71.8,0,14,2.708050201,0,0,0,0,1,0,1,0
213945229,Hogwarts Legacy,35.9333,71.8,0,20,3.044522438,0,0,0,0,0,0,1,0
213939858,Hogwarts Legacy,27.3833,71.8,0,15,2.772588722,0,1,0,0,0,0,0,0
213939661,Hogwarts Legacy,54.1667,71.8,0,111,4.718498871,0,0,0,0,1,0,1,0
213936351,Hogwarts Legacy,1.6667,71.8,0,33,3.526360525,0,0,0,0,0,0,1,0
213935431,Hogwarts Legacy,11.3333,71.8,0,12,2.564949357,0,0,0,0,0,0,0,0
213935012,Hogwarts Legacy,15.65,71.8,0,19,2.995732274,0,0,0,0,0,0,0,0
213934928,Hogwarts Legacy,4.65,71.8,0,17,2.890371758,0,0,0,0,1,0,1,0
213933782,Hogwarts Legacy,54.7833,71.8,0,14,2.708050201,1,0,0,0,0,0,1,0
213929443,Hogwarts Legacy,91.85,71.8,1,24,3.218875825,0,1,0,0,0,0,1,0
213928833,Hogwarts Legacy,177.05,71.8,1,50,3.931825633,1,0,0,1,0,0,1,0
213926845,Hogwarts Legacy,8.1833,71.8,0,20,3.044522438,0,0,0,0,0,0,1,0
213926040,Hogwarts Legacy,37.05,71.8,0,109,4.700480366,1,0,0,1,1,1,1,0
213922210,Hogwarts Legacy,31.5667,71.8,0,16,2.833213344,0,0,0,0,1,0,1,0
213918700,Hogwarts Legacy,10.0333,71.8,0,10,2.397895273,0,0,0,0,1,0,1,0
213918095,Hogwarts Legacy,45.0667,71.8,0,11,2.48490665,0,0,0,0,1,0,1,0
213911237,Hogwarts Legacy,9.3333,71.8,0,34,3.555348061,0,0,0,0,0,0,1,0
213906091,Hogwarts Legacy,6.7,71.8,0,21,3.091042453,0,0,0,0,0,0,1,0
213905221,Hogwarts Legacy,4.8167,71.8,0,276,5.624017506,1,0,0,1,1,0,1,0
213905081,Hogwarts Legacy,59.1,71.8,0,19,2.995732274,0,0,0,0,0,0,1,0
213901032,Hogwarts Legacy,15.05,71.8,0,48,3.891820298,1,1,1,0,1,0,0,0
213900131,Hogwarts Legacy,3.9833,71.8,0,44,3.80666249,0,0,0,0,0,0,1,0
213899978,Hogwarts Legacy,29.2667,71.8,0,303,5.717027701,1,1,1,1,1,1,1,0
213899723,Hogwarts Legacy,52.6167,71.8,0,28,3.36729583,0,0,0,0,0,0,1,0
213895445,Hogwarts Legacy,20.7,71.8,0,85,4.454347296,1,1,0,1,1,0,1,0
213893593,Hogwarts Legacy,78.55,71.8,1,36,3.610917913,1,0,0,1,1,0,0,0
213891799,Hogwarts Legacy,50.25,71.8,0,18,2.944438979,0,0,0,0,0,0,1,0
213890805,Hogwarts Legacy,20.8667,71.8,0,83,4.430816799,1,0,0,0,1,0,1,0
213888969,Hogwarts Legacy,13.0667,71.8,0,86,4.465908119,0,0,0,0,1,1,1,0
213885307,Hogwarts Legacy,125.5667,71.8,1,19,2.995732274,0,0,0,0,0,0,1,0
213881769,Hogwarts Legacy,55.1833,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
213876846,Hogwarts Legacy,57.1,71.8,0,488,6.192362489,1,1,1,1,1,1,0,0
213874536,Hogwarts Legacy,87.15,71.8,1,69,4.248495242,1,0,0,0,1,0,1,0
213872137,Hogwarts Legacy,14.05,71.8,0,31,3.465735903,1,0,0,0,1,0,1,0
213867625,Hogwarts Legacy,31.15,71.8,0,42,3.761200116,0,0,0,0,0,0,1,0
213867349,Hogwarts Legacy,45.0333,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
213866690,Hogwarts Legacy,69.5,71.8,0,11,2.48490665,0,0,0,0,0,0,0,0
213866328,Hogwarts Legacy,221,71.8,1,38,3.663561646,0,0,0,0,0,0,1,0
213864769,Hogwarts Legacy,50.3833,71.8,0,44,3.80666249,0,0,0,0,1,0,0,0
213862249,Hogwarts Legacy,10.4833,71.8,0,285,5.655991811,1,0,0,1,1,1,0,0
213860501,Hogwarts Legacy,85.3667,71.8,1,194,5.272999559,1,0,0,1,1,0,1,0
213858035,Hogwarts Legacy,13.75,71.8,0,27,3.33220451,0,0,0,0,1,1,1,0
213853081,Hogwarts Legacy,96.7333,71.8,1,95,4.564348191,1,0,1,1,1,0,1,0
213852436,Hogwarts Legacy,69.7667,71.8,0,13,2.63905733,0,0,0,0,0,0,1,0
213850754,Hogwarts Legacy,14.1,71.8,0,191,5.257495372,1,1,0,0,1,1,1,0
213838361,Hogwarts Legacy,40.3833,71.8,0,77,4.356708827,1,0,0,0,1,1,1,0
213837681,Hogwarts Legacy,4.35,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
213833463,Hogwarts Legacy,3.2333,71.8,0,40,3.713572067,0,0,0,0,0,0,1,0
213831804,Hogwarts Legacy,45.2667,71.8,0,33,3.526360525,0,0,0,1,1,1,1,0
213831752,Hogwarts Legacy,90.6167,71.8,1,313,5.749392986,1,0,1,1,1,0,0,0
213826823,Hogwarts Legacy,24.4167,71.8,0,22,3.135494216,0,0,0,0,0,0,1,0
213816329,Hogwarts Legacy,0.8167,71.8,0,14,2.708050201,0,0,0,0,0,0,0,1
213813697,Hogwarts Legacy,120.5333,71.8,1,13,2.63905733,0,0,0,0,0,0,1,0
213812247,Hogwarts Legacy,5.05,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
213803835,Hogwarts Legacy,92.9167,71.8,1,13,2.63905733,0,0,0,0,0,0,0,0
213797682,Hogwarts Legacy,13.8167,71.8,0,20,3.044522438,0,1,0,1,0,0,0,0
213794158,Hogwarts Legacy,16.35,71.8,0,23,3.17805383,1,0,0,1,0,0,1,0
213793596,Hogwarts Legacy,5.95,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
213791841,Hogwarts Legacy,43.4833,71.8,0,75,4.33073334,0,0,0,0,1,0,1,0
213790997,Hogwarts Legacy,18.0833,71.8,0,24,3.218875825,0,0,0,0,1,0,1,0
213790686,Hogwarts Legacy,77.6333,71.8,1,235,5.463831805,1,0,0,0,1,0,1,0
213789721,Hogwarts Legacy,33.9333,71.8,0,153,5.036952602,0,0,0,0,0,0,1,0
213788651,Hogwarts Legacy,49.9,71.8,0,17,2.890371758,0,0,0,0,0,0,1,0
213780756,Hogwarts Legacy,11.45,71.8,0,20,3.044522438,0,0,0,0,0,0,1,0
213778324,Hogwarts Legacy,5.5,71.8,0,11,2.48490665,0,0,0,0,0,0,1,0
213776928,Hogwarts Legacy,67.2833,71.8,0,19,2.995732274,0,0,0,0,0,0,0,0
213774664,Hogwarts Legacy,57.05,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
213767452,Hogwarts Legacy,54.9333,71.8,0,154,5.043425117,0,0,1,0,0,0,1,0
213765174,Hogwarts Legacy,3.65,71.8,0,16,2.833213344,0,0,0,0,1,0,1,0
213764073,Hogwarts Legacy,15.1167,71.8,0,17,2.890371758,0,0,0,0,0,0,1,0
213762237,Hogwarts Legacy,82.7,71.8,1,41,3.737669618,0,0,0,0,1,0,0,0
213758255,Hogwarts Legacy,9.5333,71.8,0,15,2.772588722,0,0,0,0,0,0,0,0
213758100,Hogwarts Legacy,27.0333,71.8,0,22,3.135494216,0,0,0,0,0,0,1,0
213757437,Hogwarts Legacy,26.35,71.8,0,106,4.672828834,1,0,0,0,1,0,1,0
213754687,Hogwarts Legacy,8.5167,71.8,0,35,3.583518938,1,0,0,0,0,0,1,0
213752963,Hogwarts Legacy,73.6667,71.8,1,44,3.80666249,0,0,0,1,0,0,1,0
213748300,Hogwarts Legacy,8.6833,71.8,0,10,2.397895273,0,0,0,0,0,0,1,0
213744612,Hogwarts Legacy,0.9167,71.8,0,16,2.833213344,0,0,0,0,0,0,1,0
213730870,Hogwarts Legacy,52.1667,71.8,0,348,5.855071922,0,1,1,0,1,0,1,0
213730385,Hogwarts Legacy,5.0667,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
213729081,Hogwarts Legacy,5.9333,71.8,0,29,3.401197382,0,0,0,0,0,0,1,0
213727691,Hogwarts Legacy,11.2833,71.8,0,13,2.63905733,0,0,0,0,0,1,1,0
213727123,Hogwarts Legacy,6.7667,71.8,0,126,4.844187086,0,0,0,0,0,0,1,0
213723749,Hogwarts Legacy,72.3833,71.8,1,68,4.234106505,0,0,0,0,1,0,1,1
213723422,Hogwarts Legacy,109.7,71.8,1,80,4.394449155,0,0,0,1,0,0,1,0
213719344,Hogwarts Legacy,80.0667,71.8,1,56,4.043051268,0,0,0,0,1,0,1,0
213713298,Hogwarts Legacy,6.9833,71.8,0,13,2.63905733,0,0,0,0,0,0,1,0
213712379,Hogwarts Legacy,132.0667,71.8,1,91,4.521788577,1,0,1,1,1,0,1,0
213708983,Hogwarts Legacy,10.2667,71.8,0,16,2.833213344,0,0,0,0,0,0,1,0
213703754,Hogwarts Legacy,71.3167,71.8,0,63,4.158883083,0,0,0,0,1,0,1,0
213703410,Hogwarts Legacy,14.0333,71.8,0,43,3.784189634,0,0,0,0,0,0,1,0
213702233,Hogwarts Legacy,57.1333,71.8,0,137,4.927253685,1,0,0,0,1,0,1,0
213701974,Hogwarts Legacy,9.1,71.8,0,181,5.204006687,1,0,0,1,1,1,0,0
213694201,Hogwarts Legacy,80.3333,71.8,1,17,2.890371758,0,0,0,0,0,0,1,0
213691358,Hogwarts Legacy,69.9,71.8,0,12,2.564949357,0,0,0,0,1,0,1,0
213689568,Hogwarts Legacy,41.5,71.8,0,24,3.218875825,0,0,0,0,1,0,1,0
213688770,Hogwarts Legacy,19.1833,71.8,0,10,2.397895273,0,0,0,0,0,0,1,0
213688454,Hogwarts Legacy,25.5,71.8,0,115,4.753590191,0,0,0,0,1,1,1,0
213675534,Hogwarts Legacy,14.4167,71.8,0,32,3.496507561,0,0,0,0,0,0,1,0
213669106,Hogwarts Legacy,9.2667,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
213667433,Hogwarts Legacy,40.9333,71.8,0,18,2.944438979,1,0,0,0,0,0,1,0
213665458,Hogwarts Legacy,32.85,71.8,0,67,4.219507705,0,0,0,1,1,0,0,1
213662230,Hogwarts Legacy,36.0833,71.8,0,64,4.17438727,1,0,0,0,0,0,1,0
213657286,Hogwarts Legacy,5.9667,71.8,0,11,2.48490665,0,0,0,0,0,0,1,0
213642094,Hogwarts Legacy,82.05,71.8,1,71,4.276666119,1,1,0,1,1,0,1,0
213639370,Hogwarts Legacy,21.7333,71.8,0,141,4.955827058,0,1,0,0,1,1,0,0
213637521,Hogwarts Legacy,12.85,71.8,0,44,3.80666249,1,0,0,1,0,0,1,0
213635060,Hogwarts Legacy,21.6167,71.8,0,16,2.833213344,0,0,0,0,0,0,1,0
213632435,Hogwarts Legacy,27.9,71.8,0,47,3.871201011,0,0,0,0,1,0,1,0
213624004,Hogwarts Legacy,79,71.8,1,71,4.276666119,0,0,0,0,1,0,1,0
213622275,Hogwarts Legacy,3.4167,71.8,0,25,3.258096538,0,0,0,0,1,0,0,0
213619281,Hogwarts Legacy,57.1,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
213612411,Hogwarts Legacy,96.1833,71.8,1,19,2.995732274,0,0,0,1,0,0,0,0
213611205,Hogwarts Legacy,9.75,71.8,0,73,4.304065093,0,0,0,1,1,0,0,0
213608104,Hogwarts Legacy,59.2833,71.8,0,21,3.091042453,0,0,0,0,0,0,1,0
213605444,Hogwarts Legacy,45.7167,71.8,0,127,4.852030264,0,1,1,0,1,0,0,0
213600198,Hogwarts Legacy,36.8333,71.8,0,21,3.091042453,0,0,0,0,0,0,1,0
213595736,Hogwarts Legacy,158.75,71.8,1,13,2.63905733,0,0,0,0,0,0,1,0
213595692,Hogwarts Legacy,1.6667,71.8,0,253,5.537334267,1,0,1,1,1,1,1,0
213594435,Hogwarts Legacy,121.4833,71.8,1,12,2.564949357,0,0,0,0,1,0,0,0
213585587,Hogwarts Legacy,39.6,71.8,0,343,5.840641657,0,1,1,0,1,0,1,0
213575557,Hogwarts Legacy,9.3167,71.8,0,34,3.555348061,0,0,0,0,0,0,1,0
213573599,Hogwarts Legacy,7.65,71.8,0,20,3.044522438,0,0,0,0,0,0,1,0
213570165,Hogwarts Legacy,62.25,71.8,0,134,4.905274778,1,0,1,0,1,1,1,0
213564199,Hogwarts Legacy,49.0333,71.8,0,48,3.891820298,1,0,0,0,0,0,1,0
213546604,Hogwarts Legacy,76.8833,71.8,1,28,3.36729583,0,0,0,0,0,1,0,1
213540177,Hogwarts Legacy,68.05,71.8,0,14,2.708050201,1,0,0,0,1,0,1,0
213540153,Hogwarts Legacy,10.4833,71.8,0,189,5.247024072,1,0,1,0,1,1,1,0
213539554,Hogwarts Legacy,61.6833,71.8,0,10,2.397895273,0,0,0,0,1,1,1,0
213539474,Hogwarts Legacy,5.5,71.8,0,19,2.995732274,0,0,0,0,0,0,1,0
213537298,Hogwarts Legacy,10.8333,71.8,0,21,3.091042453,1,0,0,0,0,0,1,0
213536455,Hogwarts Legacy,43.4333,71.8,0,46,3.850147602,0,0,0,0,0,0,1,0
213533590,Hogwarts Legacy,46.9,71.8,0,12,2.564949357,0,0,0,0,0,1,1,0
213532006,Hogwarts Legacy,15,71.8,0,51,3.951243719,1,1,0,0,1,0,0,0
213528687,Hogwarts Legacy,15.6833,71.8,0,18,2.944438979,0,0,0,0,0,0,1,0
213526501,Hogwarts Legacy,6.4667,71.8,0,60,4.110873864,1,0,0,0,0,0,1,0
213525304,Hogwarts Legacy,58.7833,71.8,0,98,4.59511985,0,0,0,0,0,0,1,0
213521833,Hogwarts Legacy,95.6667,71.8,1,24,3.218875825,0,0,0,0,1,0,1,0
213520105,Hogwarts Legacy,2.0333,71.8,0,282,5.645446898,0,1,1,0,1,0,0,0
213518949,Hogwarts Legacy,61.95,71.8,0,22,3.135494216,0,0,0,0,1,0,1,0
213511165,Hogwarts Legacy,25.4833,71.8,0,53,3.988984047,0,0,0,0,1,0,1,0
213508849,Hogwarts Legacy,28.5167,71.8,0,75,4.33073334,1,0,0,0,0,0,0,0
213508737,Hogwarts Legacy,18.0833,71.8,0,10,2.397895273,0,0,0,0,0,0,1,0
213499188,Hogwarts Legacy,223.4667,71.8,1,19,2.995732274,1,0,0,1,1,0,1,0
213488219,Hogwarts Legacy,91.6333,71.8,1,62,4.143134726,0,0,0,1,1,0,1,0
213478669,Hogwarts Legacy,54.25,71.8,0,19,2.995732274,0,0,0,0,0,0,0,0
213475272,Hogwarts Legacy,12.0667,71.8,0,97,4.584967479,1,0,0,0,1,0,1,0
213471985,Hogwarts Legacy,39.5833,71.8,0,19,2.995732274,0,0,0,0,0,0,1,0
213470907,Hogwarts Legacy,100,71.8,1,14,2.708050201,0,0,0,0,0,0,0,1
213469735,Hogwarts Legacy,95.5333,71.8,1,118,4.779123493,1,1,0,0,1,0,1,0
213469395,Hogwarts Legacy,54.7667,71.8,0,291,5.676753802,1,1,1,1,1,1,1,0
213466397,Hogwarts Legacy,14.45,71.8,0,25,3.258096538,0,0,0,0,1,0,1,0
213463987,Hogwarts Legacy,14.4833,71.8,0,12,2.564949357,0,0,0,0,0,1,1,0
213463815,Hogwarts Legacy,24.35,71.8,0,13,2.63905733,0,0,0,0,0,0,0,0
213449911,Hogwarts Legacy,14.15,71.8,0,18,2.944438979,0,0,0,0,0,0,1,0
213448086,Hogwarts Legacy,54.9667,71.8,0,14,2.708050201,0,0,0,0,1,0,1,0
213435353,Hogwarts Legacy,9.1833,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
213435019,Hogwarts Legacy,32.85,71.8,0,35,3.583518938,0,0,0,0,0,0,1,0
213428256,Hogwarts Legacy,32.85,71.8,0,203,5.318119994,1,0,0,0,1,1,1,0
213426484,Hogwarts Legacy,190.5667,71.8,1,66,4.204692619,0,0,0,0,0,0,1,0
213425619,Hogwarts Legacy,35.0333,71.8,0,13,2.63905733,0,0,0,0,0,0,1,0
213405347,Hogwarts Legacy,100.7333,71.8,1,27,3.33220451,0,0,0,0,0,0,1,0
213404767,Hogwarts Legacy,46.7667,71.8,0,21,3.091042453,1,0,0,1,0,0,1,0
213403048,Hogwarts Legacy,115.6333,71.8,1,40,3.713572067,0,0,0,0,0,0,1,0
213402817,Hogwarts Legacy,28.55,71.8,0,134,4.905274778,1,1,1,1,0,0,1,0
213400842,Hogwarts Legacy,5.5667,71.8,0,10,2.397895273,0,0,0,0,0,0,1,0
213398644,Hogwarts Legacy,52.1667,71.8,0,32,3.496507561,1,0,0,0,1,0,1,0
213398054,Hogwarts Legacy,27.9,71.8,0,14,2.708050201,1,0,0,0,0,1,1,0
213395185,Hogwarts Legacy,12.65,71.8,0,14,2.708050201,0,0,0,0,0,0,1,0
213393044,Hogwarts Legacy,155.9833,71.8,1,40,3.713572067,0,0,0,0,0,1,1,0
213392003,Hogwarts Legacy,50.0667,71.8,0,24,3.218875825,0,0,0,0,0,0,1,0
213391764,Hogwarts Legacy,3.85,71.8,0,94,4.553876892,0,0,0,1,1,0,1,0
213391525,Hogwarts Legacy,31.1833,71.8,0,36,3.610917913,0,0,0,0,0,0,1,0
213391190,Hogwarts Legacy,38.95,71.8,0,14,2.708050201,0,0,0,0,0,0,1,0
213384677,Hogwarts Legacy,59.9,71.8,0,150,5.017279837,1,0,0,0,1,0,1,0
213381049,Hogwarts Legacy,8.4333,71.8,0,10,2.397895273,0,0,0,0,1,0,1,0
213374308,Hogwarts Legacy,49.9667,71.8,0,12,2.564949357,0,0,0,0,0,0,1,0
213372556,Hogwarts Legacy,96.25,71.8,1,199,5.298317367,1,1,0,1,1,1,1,0
213372190,Hogwarts Legacy,90.1667,71.8,1,27,3.33220451,0,0,0,0,1,0,1,0
213368768,Hogwarts Legacy,58.9,71.8,0,21,3.091042453,0,0,0,0,0,0,1,0
213367722,Hogwarts Legacy,65.2333,71.8,0,27,3.33220451,0,0,0,0,0,0,1,0
213363313,Hogwarts Legacy,21.2833,71.8,0,125,4.836281907,1,0,1,1,1,1,1,0
213362934,Hogwarts Legacy,93.65,71.8,1,1390,7.237778192,1,1,1,1,1,1,0,0
213362745,Hogwarts Legacy,41.8667,71.8,0,24,3.218875825,0,0,0,1,1,0,1,0
213360414,Hogwarts Legacy,7.05,71.8,0,14,2.708050201,0,0,0,0,0,0,1,0
213357939,Hogwarts Legacy,31.2333,71.8,0,15,2.772588722,1,0,0,0,0,0,1,0
213350940,Hogwarts Legacy,46.2667,71.8,0,181,5.204006687,0,0,0,1,1,0,1,0
213346322,Hogwarts Legacy,9.35,71.8,0,15,2.772588722,0,0,0,0,0,0,0,0
213346001,Hogwarts Legacy,34.8,71.8,0,15,2.772588722,0,0,0,0,0,0,1,0
213342088,Hogwarts Legacy,3.95,71.8,0,12,2.564949357,0,0,0,0,0,0,0,0
